id,split
7229,val
4818,val
9154,val
9956,val
8283,val
9147,val
773,val
7778,val
8759,val
9158,val
1045,val
4607,val
9333,val
7764,val
1843,val
7503,val
9452,val
4745,val
7051,val
385,val
6467,val
2631,val
6078,val
7044,val
5453,val
8068,val
3714,val
8954,val
5780,val
6105,val
2404,val
3267,val
6896,val
6989,val
5756,val
3595,val
7626,val
6784,val
6781,val
7095,val
6946,val
1167,val
6169,val
9085,val
234,val
7773,val
5889,val
7093,val
5491,val
1638,val
3256,val
1941,val
6604,val
9937,val
4385,val
9240,val
4903,val
725,val
4718,val
698,val
1615,val
6458,val
8356,val
9579,val
6700,val
8245,val
4266,val
3679,val
1575,val
9890,val
5385,val
175,val
7550,val
5811,val
4763,val
8335,val
8878,val
6506,val
5737,val
5848,val
3744,val
3719,val
5332,val
4515,val
4687,val
1867,val
6193,val
2238,val
5252,val
4415,val
838,val
1819,val
2491,val
939,val
4085,val
2400,val
5305,val
9636,val
3956,val
6266,val
8063,val
4313,val
7403,val
4007,val
8085,val
6166,val
2481,val
4390,val
5458,val
1964,val
4388,val
7561,val
7223,val
2612,val
3739,val
4704,val
4914,val
4294,val
2113,val
9914,val
5289,val
146,val
5825,val
2606,val
8763,val
1724,val
7717,val
9565,val
5965,val
6845,val
5181,val
9788,val
5320,val
7092,val
750,val
3830,val
8678,val
8775,val
8074,val
3184,val
2234,val
7388,val
7017,val
9725,val
5950,val
4004,val
9905,val
8728,val
4775,val
2650,val
652,val
3216,val
7451,val
4145,val
4456,val
3335,val
527,val
8855,val
4097,val
1782,val
7529,val
4073,val
3855,val
3666,val
3125,val
8807,val
8446,val
434,val
1427,val
8985,val
2278,val
5541,val
1673,val
5151,val
5879,val
212,val
1257,val
5,val
8373,val
924,val
11,val
1812,val
5249,val
2111,val
5237,val
482,val
2310,val
5778,val
7499,val
4821,val
7071,val
6902,val
5190,val
3187,val
9661,val
4663,val
5454,val
8821,val
2600,val
6945,val
7653,val
9315,val
4749,val
3965,val
7067,val
3523,val
5503,val
9687,val
4955,val
8032,val
2977,val
8441,val
4326,val
2341,val
9055,val
456,val
120,val
3182,val
6606,val
7217,val
233,val
2570,val
3966,val
9058,val
8974,val
4176,val
6231,val
8709,val
6736,val
8941,val
5612,val
1811,val
3270,val
730,val
6618,val
4277,val
8279,val
1025,val
102,val
1236,val
625,val
5551,val
2526,val
4131,val
7315,val
8325,val
5791,val
8436,val
4598,val
4548,val
4618,val
3507,val
3954,val
8719,val
6276,val
4816,val
1021,val
7826,val
6285,val
8350,val
3955,val
1307,val
8410,val
1301,val
8694,val
3792,val
6585,val
570,val
3429,val
5925,val
1778,val
9702,val
1505,val
3827,val
8113,val
7671,val
8310,val
7663,val
8614,val
5247,val
8364,val
6108,val
7188,val
5694,val
6984,val
255,val
4369,val
4283,val
6396,val
8753,val
8534,val
8706,val
2630,val
4056,val
4977,val
2678,val
2625,val
4312,val
4274,val
7976,val
2489,val
6599,val
6803,val
5651,val
3704,val
6120,val
780,val
461,val
2152,val
3978,val
8746,val
7940,val
1526,val
4339,val
1310,val
502,val
3126,val
6899,val
4186,val
3655,val
1409,val
9337,val
4116,val
8386,val
5479,val
9068,val
2901,val
3327,val
5534,val
4010,val
812,val
771,val
9092,val
4314,val
3249,val
9185,val
7879,val
8353,val
432,val
4392,val
6313,val
3658,val
9214,val
1581,val
5779,val
19,val
3907,val
3684,val
517,val
9036,val
3143,val
5944,val
1826,val
8873,val
5045,val
7588,val
8306,val
5582,val
1051,val
5514,val
9019,val
9161,val
2284,val
1303,val
6083,val
719,val
5693,val
5593,val
2671,val
928,val
5439,val
6706,val
7303,val
2769,val
7195,val
8986,val
6807,val
2494,val
7062,val
2486,val
9617,val
8602,val
6612,val
5885,val
8381,val
3712,val
9734,val
4242,val
247,val
1834,val
1631,val
9103,val
3050,val
2422,val
986,val
8573,val
4006,val
6201,val
3934,val
2744,val
1770,val
904,val
9757,val
7445,val
9251,val
8548,val
7079,val
8302,val
7231,val
1400,val
8404,val
4446,val
5867,val
3625,val
7005,val
6321,val
3663,val
2302,val
2619,val
8636,val
1000,val
3344,val
974,val
9093,val
3718,val
2752,val
7470,val
4796,val
6429,test
3109,test
2446,test
5310,test
5958,test
2387,test
3113,test
6550,test
6609,test
5049,test
1935,test
8657,test
1488,test
2321,test
6537,test
5937,test
4292,test
2137,test
5174,test
2337,test
6403,test
7247,test
5860,test
8973,test
6223,test
323,test
7126,test
5548,test
1454,test
3635,test
4995,test
8704,test
8311,test
789,test
9675,test
8975,test
2758,test
9101,test
1230,test
7878,test
5799,test
4631,test
7505,test
6824,test
7684,test
8235,test
9169,test
4258,test
3165,test
8135,test
2252,test
5558,test
5912,test
4998,test
6869,test
1381,test
5592,test
6649,test
1480,test
824,test
6237,test
3048,test
1671,test
6489,test
7935,test
1264,test
249,test
836,test
6099,test
3276,test
9908,test
8336,test
5762,test
9342,test
4143,test
1524,test
5060,test
7917,test
6699,test
8191,test
4870,test
8742,test
2143,test
7805,test
6951,test
5444,test
7985,test
3162,test
4829,test
7463,test
9268,test
3396,test
1725,test
7057,test
1818,test
9170,test
660,test
5655,test
6128,test
2724,test
2035,test
5617,test
3285,test
4971,test
7439,test
6457,test
9256,test
4121,test
8893,test
9774,test
3289,test
4946,test
4506,test
5898,test
9470,test
6073,test
4252,test
6184,test
9460,test
8067,test
6667,test
5455,test
6972,test
3379,test
8477,test
6238,test
4568,test
1203,test
2951,test
8115,test
6640,test
9149,test
7322,test
1161,test
5669,test
1053,test
2169,test
3346,test
2028,test
3847,test
2312,test
5654,test
254,test
1500,test
9614,test
7325,test
1685,test
270,test
9709,test
9482,test
1309,test
8927,test
8713,test
8255,test
1996,test
1776,test
10,test
6058,test
6195,test
5270,test
4973,test
7690,test
3439,test
2307,test
6474,test
1191,test
7508,test
7449,test
8267,test
1729,test
3951,test
5530,test
2336,test
1967,test
5362,test
8979,test
7672,test
4719,test
8207,test
8234,test
5883,test
1075,test
4895,test
3674,test
1113,test
5590,test
8674,test
6311,test
1583,test
8093,test
2850,test
5047,test
344,test
5986,test
3394,test
5770,test
9906,test
7710,test
5436,test
3775,test
1181,test
3632,test
4114,test
290,test
6748,test
6613,test
9975,test
5923,test
1979,test
4576,test
395,test
2291,test
1420,test
9576,test
1248,test
8545,test
594,test
6791,test
9641,test
2135,test
5093,test
9992,test
2147,test
5022,test
4403,test
2510,test
41,test
6186,test
9274,test
1651,test
6095,test
9581,test
1946,test
463,test
6662,test
4965,test
1166,test
6817,test
3405,test
2108,test
6833,test
9121,test
1936,test
9974,test
5440,test
9813,test
9479,test
9644,test
2448,test
3079,test
7965,test
2637,test
9789,test
350,test
8108,test
1942,test
7547,test
6427,test
5707,test
7519,test
8845,test
5902,test
4395,test
218,test
5082,test
6329,test
506,test
7824,test
8366,test
2909,test
3308,test
9358,test
9453,test
7972,test
3409,test
6341,test
8989,test
2318,test
4486,test
3386,test
6301,test
4096,test
8155,test
6160,test
9072,test
7420,test
4086,test
7264,test
9861,test
1279,test
523,test
6692,test
8098,test
3596,test
9480,test
9988,test
4747,test
3897,test
5924,test
999,test
3677,test
3469,test
5790,test
6399,test
334,test
3958,test
2763,test
5606,test
1351,test
3583,test
5006,test
6757,test
8556,test
2305,test
6496,test
1250,test
7138,test
3846,test
411,test
5840,test
4633,test
8761,test
1549,test
8980,test
8406,test
6463,test
420,test
6983,test
3466,test
5535,test
3424,test
6883,test
1730,test
9481,test
8168,test
4307,test
1419,test
9899,test
5966,test
7362,test
3290,test
6856,test
7135,test
2608,test
9316,test
3700,test
7500,test
6553,test
9828,test
7460,test
6831,test
3987,test
1361,test
9575,test
7465,test
8809,test
9491,test
1441,test
2591,test
5301,test
8040,test
2649,test
4458,test
6551,test
4057,test
3082,test
3345,test
9876,test
9919,test
7228,test
5347,test
6075,test
3219,test
5427,test
5189,test
6274,test
6580,test
3451,test
2132,test
9258,test
6438,test
3378,test
3515,test
8344,test
1171,test
5562,test
1749,test
2984,test
428,test
8966,test
1761,test
8977,test
1035,test
2063,test
7657,test
5340,test
3164,test
5529,test
5433,test
1625,test
7267,test
4890,test
9186,test
6155,test
9752,test
415,test
6149,test
4534,test
7096,test
8939,test
9007,test
782,test
3004,test
5349,test
4042,test
5097,test
141,test
7754,test
4109,test
1009,test
757,test
9720,test
7975,test
9782,test
2161,test
1780,test
663,test
2037,test
2581,test
7562,test
9079,test
6638,test
9827,test
2003,test
3949,test
8596,test
353,test
9603,test
3018,test
7661,test
5171,test
6862,test
2050,test
6104,test
7857,test
3195,test
3889,test
6260,test
74,test
8013,test
1564,test
5081,test
2968,test
2755,test
5170,test
5630,test
4064,test
489,test
4106,test
4712,test
1241,test
4850,test
5747,test
1328,test
7766,test
7080,test
6370,test
3081,test
2561,test
3783,test
9312,test
5975,test
5437,test
394,test
3604,test
1971,test
5463,test
4076,test
5083,test
2174,test
976,test
5775,test
9690,test
8209,test
6730,test
9091,test
2374,test
4843,test
4764,test
1553,test
3393,test
295,test
5814,test
6303,test
6830,test
8832,test
963,test
6136,test
7512,test
1740,test
6526,test
3063,test
2433,test
5401,test
6030,test
2379,test
3066,test
6651,test
6698,test
5121,test
1870,test
8671,test
1446,test
2304,test
6633,test
6001,test
4320,test
2110,test
5280,test
2334,test
6492,test
7300,test
5900,test
9003,test
6320,test
263,test
7186,test
5589,test
1412,test
3645,test
5034,test
8741,test
8374,test
797,test
9672,test
9009,test
2698,test
9127,test
1149,test
7925,test
5851,test
4665,test
7570,test
6933,test
7724,test
8297,test
9196,test
4302,test
3123,test
8186,test
2240,test
5597,test
5972,test
5040,test
6973,test
1312,test
5640,test
6743,test
1435,test
826,test
6334,test
3016,test
1635,test
6586,test
7957,test
1192,test
204,test
835,test
6194,test
3233,test
9898,test
8403,test
5819,test
9346,test
4192,test
1486,test
5139,test
7951,test
6801,test
8246,test
4904,test
8776,test
2121,test
7858,test
7036,test
5502,test
8016,test
3110,test
4873,test
7533,test
9290,test
3359,test
1680,test
7120,test
1771,test
9197,test
680,test
5713,test
6232,test
2663,test
2030,test
5661,test
3247,test
4989,test
7488,test
6558,test
9279,test
4168,test
8912,test
9761,test
3251,test
4968,test
4558,test
5951,test
9456,test
6172,test
4300,test
6278,test
9447,test
8118,test
6753,test
5512,test
7050,test
3343,test
8518,test
6339,test
4613,test
1122,test
2932,test
8169,test
6726,test
9182,test
7379,test
1089,test
5729,test
1003,test
2157,test
3321,test
2014,test
3886,test
2290,test
5710,test
209,test
1461,test
9612,test
7384,test
1641,test
219,test
9707,test
9472,test
1232,test
8942,test
8748,test
8322,test
1962,test
1736,test
6,test
6162,test
6287,test
5364,test
4992,test
7729,test
3418,test
2288,test
6572,test
1111,test
7574,test
7501,test
8330,test
1683,test
3974,test
5571,test
2333,test
1909,test
5435,test
9014,test
7713,test
4760,test
8261,test
8294,test
5932,test
1024,test
4921,test
3690,test
1047,test
5634,test
8701,test
6390,test
1557,test
8140,test
2795,test
5117,test
278,test
6063,test
3358,test
5831,test
9895,test
7745,test
5495,test
3810,test
1103,test
3640,test
4157,test
235,test
6850,test
6703,test
9968,test
5985,test
1934,test
4626,test
352,test
2276,test
1366,test
9548,test
1170,test
8561,test
624,test
6900,test
9645,test
2105,test
5193,test
9986,test
2124,test
5085,test
4416,test
2476,test
32,test
6283,test
9294,test
1616,test
6192,test
9558,test
1880,test
435,test
6751,test
4982,test
1092,test
6926,test
3369,test
2080,test
6943,test
9150,test
1871,test
9966,test
5498,test
9803,test
9465,test
9653,test
2435,test
3044,test
7991,test
2574,test
9778,test
286,test
8161,test
1874,test
7615,test
6521,test
5774,test
7593,test
8883,test
5953,test
4408,test
180,test
5178,test
6410,test
514,test
7876,test
8431,test
2869,test
3272,test
9372,test
9445,test
7997,test
3373,test
6424,test
9020,test
2301,test
4538,test
3350,test
6378,test
4138,test
8206,test
6264,test
9110,test
7474,test
4118,test
7312,test
9849,test
1206,test
531,test
6786,test
8147,test
3614,test
9467,test
9984,test
4795,test
3938,test
5987,test
952,test
3692,test
3473,test
5846,test
6487,test
266,test
3985,test
2706,test
5647,test
1290,test
3599,test
5053,test
6855,test
8570,test
2287,test
6593,test
1178,test
7193,test
3884,test
375,test
5882,test
4669,test
8798,test
1517,test
9016,test
8465,test
6563,test
389,test
7058,test
3468,test
5579,test
3395,test
6986,test
1686,test
9468,test
8223,test
4332,test
1365,test
9893,test
6042,test
7421,test
3253,test
6959,test
7192,test
2556,test
9323,test
3713,test
7563,test
6656,test
9821,test
7527,test
6942,test
4008,test
1297,test
9547,test
7536,test
8849,test
9484,test
1393,test
2537,test
5389,test
8078,test
2586,test
4496,test
6653,test
4095,test
3046,test
3319,test
9866,test
9903,test
7282,test
5419,test
6174,test
3172,test
5488,test
5302,test
6355,test
6676,test
3437,test
2104,test
9283,test
6539,test
3342,test
3518,test
8414,test
1093,test
5602,test
1704,test
2961,test
399,test
8988,test
1719,test
9010,test
979,test
2051,test
7700,test
5416,test
3117,test
5570,test
5492,test
1598,test
7317,test
4920,test
9211,test
6257,test
9749,test
382,test
6252,test
4581,test
7149,test
8961,test
9052,test
787,test
2979,test
5424,test
4075,test
5196,test
115,test
7794,test
4149,test
957,test
762,test
9719,test
8003,test
9768,test
2144,test
1738,test
682,test
2031,test
2525,test
7627,test
9113,test
6724,test
9819,test
1975,test
3972,test
8595,test
289,test
9590,test
2987,test
7707,test
5276,test
6966,test
2041,test
6202,test
7913,test
3151,test
3930,test
6348,test
63,test
8052,test
1538,test
5169,test
2944,test
2695,test
5275,test
5681,test
4099,test
479,test
4148,test
4750,test
1157,test
4891,test
5806,test
1259,test
7803,test
7140,test
6452,test
3045,test
2513,test
3816,test
9321,test
6055,test
5497,test
351,test
3619,test
1921,test
5517,test
4113,test
5179,test
2158,test
932,test
5834,test
9686,test
8264,test
6832,test
9122,test
2369,test
4884,test
4810,test
1523,test
3356,test
240,test
5858,test
6379,test
6939,test
8869,test
923,test
6242,test
7578,test
1696,test
